user_id,age,gender,preferred_style,size,budget_range
7462,55,Female,Streetwear,L,Low
7463,38,Female,Casual,M,Low
7464,25,Male,Formal,M,High
7465,38,Female,Bohemian,S,Medium
7466,37,Female,Sporty,S,Medium
7467,25,Male,Bohemian,XS,Low
7468,48,Male,Formal,L,Medium
7469,46,Male,Formal,XS,Medium
7470,26,Male,Formal,M,Medium
7471,32,Non-binary,Formal,L,Low
7472,47,Male,Bohemian,L,Low
7473,43,Male,Casual,M,Low
7474,27,Female,Sporty,M,Medium
7475,46,Male,Sporty,XS,Low
7476,33,Female,Streetwear,S,Low
7477,53,Male,Formal,M,Medium
7478,37,Female,Formal,M,Medium
7479,54,Male,Formal,XS,Low
7480,39,Female,Casual,L,Medium
7481,24,Female,Formal,L,Low
7482,40,Female,Streetwear,M,Medium
7483,58,Female,Streetwear,XS,High
7484,57,Female,Casual,M,High
7485,46,Male,Formal,M,Medium
7486,33,Female,Bohemian,S,Medium
7487,55,Female,Bohemian,L,Medium
7488,45,Female,Sporty,M,High
7489,55,Male,Casual,S,High
7490,48,Male,Bohemian,M,Medium
7491,31,Female,Sporty,L,Medium
7492,50,Male,Streetwear,L,Low
7493,26,Male,Sporty,L,Medium
7494,44,Male,Formal,M,Medium
7495,41,Female,Formal,L,High
7496,30,Non-binary,Streetwear,L,High
7497,43,Female,Casual,M,Medium
7498,46,Male,Formal,M,High
7499,60,Male,Formal,L,High
7500,45,Male,Sporty,XL,High
7501,45,Female,Sporty,XL,Medium
7502,25,Female,Sporty,S,Medium
7503,40,Male,Bohemian,XL,Medium
7504,46,Female,Streetwear,M,Low
7505,22,Female,Casual,M,Medium
7506,59,Male,Sporty,XL,Low
7507,24,Male,Casual,L,High
7508,59,Non-binary,Sporty,L,Medium
7509,53,Male,Formal,L,High
7510,58,Female,Casual,L,Medium
7511,44,Female,Bohemian,M,Low
7512,19,Female,Sporty,XL,Low
7513,42,Female,Streetwear,XL,Medium
7514,26,Female,Formal,M,High
7515,44,Female,Sporty,M,Medium
7516,18,Non-binary,Casual,M,Medium
7517,40,Female,Sporty,L,Medium
7518,27,Male,Formal,L,High
7519,59,Male,Streetwear,XL,Low
7520,42,Female,Streetwear,M,High
7521,20,Female,Streetwear,L,Medium
7522,23,Male,Formal,L,High
7523,23,Male,Sporty,S,Medium
7524,19,Female,Formal,M,Low
7525,35,Male,Formal,M,Medium
7526,40,Female,Sporty,L,Low
7527,19,Female,Bohemian,L,High
7528,29,Female,Streetwear,L,Medium
7529,39,Male,Casual,M,Low
7530,54,Male,Casual,S,Low
7531,37,Male,Sporty,L,High
7532,56,Male,Casual,M,High
7533,41,Female,Bohemian,S,Medium
7534,37,Female,Formal,M,Medium
7535,18,Male,Streetwear,XS,High
7536,18,Male,Casual,L,Low
7537,34,Male,Casual,L,Low
7538,18,Non-binary,Sporty,M,Medium
7539,47,Female,Sporty,L,High
7540,58,Female,Formal,M,Medium
7541,20,Female,Streetwear,S,Low
7542,28,Female,Casual,L,Medium
7543,41,Female,Formal,M,Medium
7544,39,Male,Streetwear,S,Medium
7545,43,Female,Formal,L,High
7546,30,Male,Casual,M,Medium
7547,18,Female,Sporty,S,Low
7548,41,Male,Sporty,XS,High
7549,27,Female,Sporty,XL,Low
7550,52,Male,Bohemian,M,High
7551,41,Female,Formal,S,Medium
7552,45,Male,Casual,L,Medium
7553,53,Female,Formal,L,High
7554,33,Female,Sporty,M,Medium
7555,57,Male,Formal,XS,Medium
7556,33,Female,Streetwear,M,High
7557,34,Non-binary,Formal,S,Low
7558,32,Male,Bohemian,M,Low
7559,33,Non-binary,Bohemian,M,Medium
7560,32,Female,Sporty,M,Low
7561,51,Female,Casual,M,Low
7562,28,Male,Streetwear,M,High
7563,18,Female,Casual,XL,Medium
7564,32,Female,Casual,M,High
7565,43,Male,Streetwear,M,High
7566,21,Female,Bohemian,L,Low
7567,60,Male,Sporty,S,High
7568,22,Male,Formal,S,High
7569,52,Female,Bohemian,L,Low
7570,30,Female,Sporty,M,High
7571,27,Female,Bohemian,M,Medium
7572,28,Male,Streetwear,L,High
7573,35,Male,Casual,M,High
7574,51,Male,Streetwear,L,Medium
7575,56,Female,Formal,L,Medium
7576,58,Female,Streetwear,S,Low
7577,59,Female,Casual,L,Medium
7578,40,Male,Bohemian,XL,Low
7579,24,Female,Sporty,M,High
7580,56,Female,Formal,L,Medium
7581,20,Female,Bohemian,M,High
7582,29,Male,Sporty,S,Medium
7583,24,Female,Casual,S,Low
7584,43,Male,Streetwear,M,Medium
7585,50,Male,Bohemian,M,Medium
7586,54,Male,Sporty,M,Low
7587,32,Male,Sporty,XL,Medium
7588,19,Male,Streetwear,S,High
7589,58,Male,Bohemian,M,Medium
7590,24,Male,Bohemian,M,Low
7591,49,Female,Casual,XL,High
7592,21,Male,Bohemian,M,Medium
7593,37,Female,Streetwear,L,Low
7594,53,Male,Bohemian,L,High
7595,49,Non-binary,Casual,M,Low
7596,45,Non-binary,Sporty,S,Low
7597,30,Male,Bohemian,S,Medium
7598,18,Female,Streetwear,S,Low
7599,52,Male,Bohemian,XS,Low
7600,47,Non-binary,Formal,M,Medium
7601,53,Female,Casual,M,High
7602,42,Male,Sporty,S,Medium
7603,33,Male,Formal,S,Low
7604,36,Male,Streetwear,L,High
7605,18,Male,Bohemian,S,High
7606,22,Female,Casual,S,Low
7607,39,Female,Bohemian,XL,Medium
7608,41,Male,Bohemian,XS,Medium
7609,60,Male,Bohemian,M,Medium
7610,54,Male,Bohemian,XS,High
7611,53,Male,Casual,L,High
7612,53,Female,Formal,M,Medium
7613,21,Male,Streetwear,XS,Low
7614,53,Female,Formal,M,Medium
7615,35,Male,Casual,S,Medium
7616,33,Male,Streetwear,M,Medium
7617,58,Female,Sporty,L,High
7618,35,Female,Formal,S,Low
7619,39,Male,Casual,M,Medium
7620,19,Female,Casual,M,Low
7621,38,Female,Casual,XL,High
7622,53,Male,Streetwear,XL,High
7623,56,Female,Bohemian,L,High
7624,56,Female,Sporty,L,Medium
7625,46,Male,Streetwear,M,Low
7626,43,Female,Streetwear,L,Medium
7627,38,Male,Formal,M,Medium
7628,34,Male,Sporty,M,Low
7629,33,Female,Casual,L,High
7630,48,Female,Streetwear,XL,High
7631,26,Female,Sporty,XS,Low
7632,48,Male,Formal,S,Medium
7633,31,Male,Bohemian,XL,Medium
7634,54,Female,Sporty,M,Low
7635,19,Male,Casual,XL,Low
7636,31,Female,Streetwear,L,Medium
7637,50,Female,Bohemian,L,High
7638,52,Non-binary,Formal,M,High
7639,56,Male,Casual,S,Low
7640,37,Male,Bohemian,M,High
7641,19,Female,Formal,L,Medium
7642,58,Female,Casual,L,Low
7643,36,Female,Streetwear,M,Medium
7644,54,Male,Formal,L,High
7645,35,Female,Bohemian,L,Low
7646,33,Female,Casual,XL,Low
7647,21,Male,Sporty,S,Medium
7648,29,Female,Casual,S,Low
7649,46,Female,Bohemian,M,High
7650,24,Male,Bohemian,M,Medium
7651,31,Male,Sporty,XL,High
7652,29,Female,Bohemian,XS,Low
7653,52,Female,Casual,XL,High
7654,22,Female,Formal,XL,Medium
7655,34,Male,Casual,XS,Low
7656,59,Male,Bohemian,L,High
7657,49,Non-binary,Sporty,M,Medium
7658,27,Non-binary,Sporty,L,Low
7659,60,Male,Streetwear,XS,Low
7660,34,Female,Sporty,XL,Low
7661,22,Male,Sporty,M,High
7662,59,Male,Bohemian,L,High
7663,26,Male,Formal,L,Medium
7664,50,Male,Formal,M,Medium
7665,53,Female,Bohemian,S,Low
7666,53,Female,Sporty,S,Medium
7667,35,Non-binary,Casual,M,Low
7668,26,Female,Formal,L,Medium
7669,46,Male,Bohemian,S,Medium
7670,31,Female,Casual,XL,High
7671,42,Non-binary,Sporty,L,Medium
7672,32,Female,Bohemian,M,High
7673,23,Female,Formal,S,High
7674,59,Non-binary,Casual,XL,Medium
7675,46,Male,Casual,S,Low
7676,32,Female,Formal,M,Medium
7677,46,Female,Casual,XS,Low
7678,21,Non-binary,Formal,XL,Medium
7679,35,Male,Bohemian,M,Medium
7680,56,Female,Streetwear,M,High
7681,33,Female,Sporty,S,Medium
7682,28,Male,Bohemian,M,Medium
7683,31,Female,Sporty,XS,Medium
7684,20,Male,Sporty,L,Medium
7685,59,Male,Formal,M,Medium
7686,55,Male,Streetwear,L,Medium
7687,59,Female,Sporty,S,Medium
7688,35,Male,Sporty,M,High
7689,37,Female,Bohemian,S,Medium
7690,42,Male,Streetwear,L,Low
7691,55,Male,Streetwear,L,Medium
7692,30,Male,Sporty,S,Medium
7693,21,Male,Streetwear,XS,High
7694,31,Female,Bohemian,L,Low
7695,50,Female,Formal,S,Medium
7696,45,Male,Sporty,M,Medium
7697,54,Male,Casual,M,Medium
7698,25,Female,Sporty,S,Medium
7699,51,Male,Sporty,M,Medium
7700,22,Non-binary,Formal,M,High
7701,22,Female,Casual,M,Low
7702,48,Male,Casual,M,Low
7703,26,Male,Casual,L,Medium
7704,59,Female,Formal,XS,Medium
7705,49,Male,Streetwear,M,Medium
7706,50,Male,Casual,S,Low
7707,20,Male,Streetwear,L,Medium
7708,47,Female,Bohemian,S,Medium
7709,29,Female,Formal,L,High
7710,46,Male,Streetwear,M,High
7711,20,Female,Casual,L,High
7712,43,Male,Casual,M,Medium
7713,47,Female,Streetwear,M,Medium
7714,26,Male,Streetwear,L,Low
7715,43,Female,Bohemian,M,Low
7716,19,Non-binary,Formal,L,High
7717,20,Male,Sporty,XS,Medium
7718,21,Male,Bohemian,M,High
7719,42,Male,Bohemian,L,Medium
7720,30,Male,Bohemian,L,Medium
7721,56,Male,Casual,L,Low
7722,52,Female,Streetwear,M,High
7723,40,Non-binary,Formal,XL,Medium
7724,26,Male,Casual,S,Low
7725,19,Female,Bohemian,S,Low
7726,58,Female,Formal,XS,Medium
7727,48,Female,Casual,XL,Low
7728,19,Male,Sporty,M,Low
7729,49,Male,Bohemian,L,Medium
7730,35,Female,Casual,XS,Low
7731,30,Male,Casual,S,Medium
7732,22,Female,Bohemian,M,Medium
7733,59,Female,Sporty,M,Medium
7734,27,Male,Streetwear,S,Medium
7735,60,Male,Sporty,M,Low
7736,42,Non-binary,Bohemian,S,Medium
7737,51,Female,Streetwear,M,Medium
7738,54,Female,Casual,XS,Medium
7739,47,Male,Sporty,M,Medium
7740,24,Female,Sporty,S,High
7741,23,Female,Streetwear,M,Medium
7742,20,Female,Casual,S,Low
7743,30,Male,Sporty,M,Medium
7744,20,Male,Streetwear,M,Medium
7745,43,Male,Sporty,L,High
7746,41,Female,Casual,M,Low
7747,23,Non-binary,Casual,XL,Low
7748,60,Non-binary,Formal,XL,High
7749,59,Non-binary,Streetwear,L,Medium
7750,29,Male,Bohemian,L,Medium
7751,53,Male,Sporty,M,Medium
7752,19,Male,Casual,L,Low
7753,28,Male,Sporty,M,Medium
7754,56,Female,Sporty,M,High
7755,51,Female,Bohemian,M,High
7756,43,Male,Casual,M,Low
7757,35,Female,Formal,L,Medium
7758,38,Non-binary,Streetwear,M,Low
7759,53,Female,Sporty,S,High
7760,57,Male,Bohemian,M,Medium
7761,39,Female,Bohemian,XL,Medium
7762,47,Male,Streetwear,S,Medium
7763,60,Female,Streetwear,M,High
7764,47,Male,Casual,XL,High
7765,25,Male,Sporty,M,Low
7766,51,Non-binary,Sporty,L,Medium
7767,26,Female,Streetwear,L,Medium
7768,37,Female,Formal,M,Low
7769,57,Non-binary,Sporty,XS,High
7770,42,Male,Bohemian,S,Medium
7771,36,Male,Streetwear,M,Low
7772,22,Female,Sporty,XL,Low
7773,28,Male,Casual,S,Medium
7774,32,Female,Streetwear,XL,High
7775,25,Male,Bohemian,S,Medium
7776,36,Male,Casual,XL,Low
7777,40,Female,Streetwear,S,Low
7778,44,Male,Streetwear,M,High
7779,57,Female,Sporty,XS,Low
7780,49,Female,Casual,S,High
7781,43,Non-binary,Streetwear,S,High
7782,44,Female,Bohemian,XS,Medium
7783,36,Male,Casual,S,High
7784,59,Female,Sporty,M,Low
7785,46,Female,Formal,M,High
7786,56,Female,Streetwear,L,Low
7787,58,Female,Formal,L,Medium
7788,50,Female,Streetwear,L,Medium
7789,36,Female,Sporty,L,Medium
7790,54,Female,Sporty,L,Low
7791,36,Male,Sporty,M,Medium
7792,50,Male,Sporty,M,Medium
7793,33,Female,Casual,M,High
7794,40,Male,Casual,M,Medium
7795,24,Male,Streetwear,M,Medium
7796,43,Male,Casual,M,High
7797,49,Female,Streetwear,S,High
7798,29,Male,Casual,S,Medium
7799,25,Female,Casual,L,High
7800,22,Male,Casual,S,Medium
7801,59,Female,Bohemian,S,Medium
7802,45,Male,Sporty,S,High
7803,22,Female,Bohemian,M,Medium
7804,43,Male,Casual,M,Low
7805,22,Non-binary,Casual,M,Low
7806,39,Non-binary,Bohemian,S,Medium
7807,32,Female,Streetwear,S,High
7808,30,Non-binary,Sporty,S,Low
7809,45,Male,Streetwear,M,Medium
7810,50,Female,Sporty,M,Medium
7811,60,Female,Formal,L,Medium
7812,40,Female,Sporty,M,Low
7813,50,Female,Streetwear,M,High
7814,60,Female,Sporty,M,Low
7815,35,Non-binary,Formal,M,Low
7816,47,Male,Formal,XL,Medium
7817,43,Female,Casual,XS,Low
7818,33,Female,Formal,S,Low
7819,30,Female,Bohemian,S,Medium
7820,56,Male,Streetwear,L,Medium
7821,50,Female,Bohemian,XL,Medium
7822,43,Non-binary,Bohemian,L,Low
7823,18,Male,Streetwear,M,Medium
7824,55,Female,Bohemian,XL,Medium
7825,19,Male,Bohemian,XS,High
7826,23,Non-binary,Bohemian,L,Medium
7827,55,Female,Formal,XL,High
7828,59,Male,Streetwear,L,Medium
7829,41,Male,Streetwear,S,Medium
7830,35,Female,Streetwear,L,Medium
7831,44,Male,Bohemian,S,Medium
7832,58,Female,Formal,S,Medium
7833,25,Non-binary,Streetwear,L,Medium
7834,45,Female,Sporty,S,High
7835,27,Male,Streetwear,S,Medium
7836,34,Non-binary,Casual,M,Low
7837,46,Female,Sporty,M,High
7838,23,Male,Streetwear,XS,Medium
7839,31,Male,Bohemian,XS,Medium
7840,39,Male,Streetwear,L,High
7841,23,Female,Formal,S,High
7842,43,Male,Formal,M,Low
7843,56,Male,Streetwear,XL,Low
7844,29,Female,Bohemian,M,Low
7845,52,Female,Bohemian,S,Medium
7846,31,Female,Bohemian,M,Medium
7847,39,Female,Streetwear,M,Medium
7848,40,Male,Streetwear,L,Medium
7849,24,Female,Casual,M,Low
7850,57,Male,Formal,XS,Low
7851,42,Female,Sporty,S,High
7852,30,Female,Sporty,M,High
7853,38,Male,Formal,L,Low
7854,58,Non-binary,Casual,M,Low
7855,27,Female,Formal,XS,Medium
7856,26,Male,Casual,L,Low
7857,32,Non-binary,Casual,M,Low
7858,19,Female,Bohemian,L,Medium
7859,42,Female,Formal,M,Low
7860,30,Female,Sporty,M,Medium
7861,51,Female,Streetwear,M,High
7862,51,Male,Streetwear,L,High
7863,52,Male,Formal,L,Medium
7864,55,Female,Streetwear,L,Medium
7865,20,Male,Casual,S,Medium
7866,59,Female,Streetwear,M,Low
7867,23,Male,Casual,M,Medium
7868,36,Male,Casual,L,Medium
7869,20,Male,Sporty,XS,Low
7870,35,Female,Streetwear,XS,Medium
7871,56,Female,Sporty,S,Low
7872,26,Male,Streetwear,S,High
7873,29,Female,Casual,XS,High
7874,22,Male,Streetwear,XS,Low
7875,20,Female,Sporty,M,Low
7876,28,Male,Bohemian,XS,Low
7877,47,Female,Sporty,L,High
7878,21,Female,Bohemian,XS,Low
7879,22,Non-binary,Formal,XL,Medium
7880,18,Male,Sporty,L,Low
7881,44,Female,Streetwear,S,Medium
7882,45,Female,Bohemian,XS,Medium
7883,46,Non-binary,Streetwear,S,Medium
7884,35,Male,Bohemian,M,Medium
7885,29,Male,Sporty,M,Medium
7886,30,Female,Sporty,M,Medium
7887,58,Male,Streetwear,S,Medium
7888,19,Male,Sporty,M,High
7889,54,Male,Streetwear,M,Medium
7890,33,Female,Casual,XL,Medium
7891,41,Male,Bohemian,M,Medium
7892,52,Female,Streetwear,S,Low
7893,39,Female,Bohemian,S,High
7894,53,Male,Casual,M,Low
7895,28,Male,Bohemian,M,Medium
7896,46,Male,Streetwear,S,Medium
7897,52,Female,Sporty,S,Low
7898,32,Female,Bohemian,M,Medium
7899,48,Female,Bohemian,M,Low
7900,59,Male,Casual,S,High
7901,58,Female,Formal,L,High
7902,60,Female,Sporty,M,Medium
7903,33,Female,Streetwear,M,Medium
7904,27,Female,Casual,L,Low
7905,49,Male,Streetwear,M,High
7906,19,Female,Streetwear,L,Medium
7907,41,Male,Bohemian,M,Low
7908,40,Male,Casual,XL,High
7909,19,Female,Casual,M,Medium
7910,55,Non-binary,Sporty,M,Low
7911,48,Female,Formal,S,High
7912,57,Male,Streetwear,XS,Medium
7913,43,Male,Sporty,L,Medium
7914,46,Female,Sporty,S,Low
7915,20,Female,Streetwear,XL,Medium
7916,31,Male,Bohemian,S,Medium
7917,42,Female,Bohemian,M,Low
7918,18,Male,Streetwear,L,Low
7919,20,Female,Casual,L,Medium
7920,43,Non-binary,Formal,S,Medium
7921,35,Male,Bohemian,XL,High
7922,26,Male,Formal,XL,High
7923,55,Female,Sporty,XL,High
7924,40,Female,Sporty,L,Medium
7925,38,Female,Streetwear,L,Medium
7926,18,Female,Streetwear,M,Low
7927,38,Male,Streetwear,L,Low
7928,44,Female,Bohemian,M,Medium
7929,59,Male,Formal,M,Medium
7930,23,Non-binary,Sporty,M,Medium
7931,53,Male,Formal,XL,Medium
7932,45,Female,Bohemian,S,Low
7933,34,Male,Formal,L,Low
7934,57,Male,Formal,S,High
7935,20,Male,Streetwear,M,Low
7936,29,Female,Formal,XS,Medium
7937,56,Female,Formal,M,High
7938,29,Female,Formal,XL,Low
7939,19,Male,Casual,M,Low
7940,39,Female,Sporty,L,Medium
7941,40,Female,Sporty,S,Medium
7942,47,Male,Formal,XL,Medium
7943,22,Male,Streetwear,L,Medium
7944,26,Female,Streetwear,M,Medium
7945,38,Male,Streetwear,M,Medium
7946,28,Male,Sporty,M,High
7947,22,Female,Bohemian,M,High
7948,52,Male,Formal,S,Medium
7949,44,Female,Sporty,XL,Medium
7950,19,Non-binary,Streetwear,L,Medium
7951,41,Female,Sporty,S,Medium
7952,48,Female,Sporty,XL,Medium
7953,50,Male,Sporty,XS,Low
7954,56,Female,Streetwear,M,Low
7955,47,Male,Bohemian,M,Medium
7956,54,Female,Casual,XS,Medium
7957,45,Non-binary,Formal,S,Medium
7958,48,Female,Formal,S,Medium
7959,28,Female,Sporty,L,High
7960,40,Male,Bohemian,XL,Medium
7961,19,Male,Streetwear,M,Low
7962,57,Female,Casual,M,Medium
7963,58,Male,Casual,M,Medium
7964,44,Female,Sporty,M,Medium
7965,52,Male,Sporty,L,Low
7966,19,Female,Streetwear,M,Medium
7967,56,Male,Streetwear,S,Low
7968,54,Female,Streetwear,S,Medium
7969,38,Female,Sporty,XL,Low
7970,22,Female,Bohemian,XS,High
7971,38,Male,Sporty,XL,Medium
7972,46,Female,Sporty,S,High
7973,37,Male,Casual,L,Low
7974,55,Male,Streetwear,M,Medium
7975,37,Male,Formal,L,Low
7976,42,Female,Streetwear,M,Medium
7977,19,Male,Bohemian,S,Low
7978,49,Non-binary,Bohemian,S,High
7979,43,Female,Streetwear,M,Medium
7980,23,Male,Streetwear,L,Low
7981,58,Female,Sporty,L,Medium
7982,20,Female,Formal,L,Medium
7983,50,Male,Sporty,XS,Low
7984,18,Female,Casual,M,Medium
7985,22,Female,Casual,XL,Medium
7986,30,Male,Bohemian,L,Medium
7987,36,Female,Bohemian,S,Medium
7988,29,Male,Formal,L,Low
7989,42,Male,Bohemian,L,Medium
7990,52,Female,Casual,M,Medium
7991,29,Female,Formal,XS,Low
7992,47,Female,Casual,XS,Low
7993,22,Female,Streetwear,XL,Medium
7994,51,Female,Streetwear,S,Medium
7995,39,Female,Formal,M,Low
7996,56,Male,Sporty,L,Low
7997,30,Female,Bohemian,L,Low
7998,20,Female,Formal,XL,Medium
7999,37,Male,Bohemian,XS,Low
8000,48,Female,Casual,L,Medium
8001,22,Male,Sporty,XS,Low
8002,41,Female,Bohemian,XS,Medium
8003,57,Female,Streetwear,S,Low
8004,50,Non-binary,Streetwear,M,Medium
8005,25,Male,Casual,L,Medium
8006,41,Female,Formal,M,Medium
8007,37,Male,Bohemian,XS,Low
8008,33,Female,Casual,M,High
8009,29,Female,Streetwear,XS,Low
8010,30,Female,Streetwear,S,Low
8011,59,Female,Streetwear,M,Low
8012,56,Female,Sporty,M,High
8013,42,Male,Sporty,M,Low
8014,49,Male,Streetwear,M,Medium
8015,41,Female,Formal,S,Low
8016,26,Female,Sporty,L,Medium
8017,57,Male,Bohemian,M,Medium
8018,40,Female,Sporty,XS,Medium
8019,30,Male,Bohemian,M,High
8020,49,Male,Sporty,M,Medium
8021,32,Female,Streetwear,L,High
8022,53,Male,Bohemian,L,Medium
8023,22,Male,Formal,XL,Medium
8024,39,Male,Sporty,XL,Low
8025,33,Female,Sporty,M,Medium
8026,58,Non-binary,Streetwear,M,Medium
8027,27,Female,Bohemian,XS,Medium
8028,41,Male,Streetwear,L,High
8029,35,Non-binary,Bohemian,XS,Low
8030,35,Female,Sporty,M,Medium
8031,24,Female,Sporty,XS,Medium
8032,21,Female,Sporty,S,Low
8033,43,Male,Sporty,S,Medium
8034,22,Female,Casual,S,Medium
8035,33,Male,Sporty,XS,High
8036,52,Male,Sporty,M,Medium
8037,43,Female,Bohemian,M,High
8038,35,Female,Sporty,M,Medium
8039,46,Female,Sporty,M,Medium
8040,40,Female,Bohemian,M,Medium
8041,31,Male,Sporty,L,Low
8042,32,Male,Sporty,M,Medium
8043,50,Male,Streetwear,XS,Medium
8044,42,Female,Casual,S,High
8045,38,Female,Bohemian,M,Medium
8046,34,Male,Streetwear,XL,Medium
8047,40,Non-binary,Formal,XS,Low
8048,60,Male,Formal,L,Medium
8049,34,Female,Casual,XS,High
8050,31,Female,Formal,M,Low
8051,46,Male,Casual,L,Low
8052,37,Female,Formal,M,Medium
8053,47,Female,Formal,M,Low
8054,36,Female,Streetwear,XL,Medium
8055,56,Female,Formal,XS,Medium
8056,30,Male,Casual,M,Medium
8057,35,Female,Sporty,M,Low
8058,40,Non-binary,Sporty,XL,Medium
8059,50,Male,Sporty,L,Medium
8060,56,Male,Casual,S,Low
8061,57,Non-binary,Casual,XL,Medium
8062,35,Male,Sporty,S,Low
8063,26,Female,Formal,XS,Medium
8064,50,Female,Sporty,M,Medium
8065,49,Female,Bohemian,L,Low
8066,34,Male,Casual,L,Medium
8067,36,Male,Bohemian,M,Low
8068,44,Male,Bohemian,M,Medium
8069,23,Female,Casual,XL,Medium
8070,52,Female,Sporty,L,Low
8071,54,Female,Streetwear,L,Low
8072,51,Female,Bohemian,S,High
8073,37,Male,Sporty,L,Medium
8074,42,Male,Streetwear,L,High
8075,21,Female,Bohemian,XL,Medium
8076,27,Female,Sporty,S,Medium
8077,27,Male,Bohemian,L,Medium
8078,41,Male,Sporty,XL,Medium
8079,38,Male,Formal,M,Medium
8080,28,Male,Formal,L,High
8081,44,Female,Casual,XL,Low
8082,33,Non-binary,Streetwear,M,Medium
8083,43,Female,Bohemian,L,Medium
8084,47,Non-binary,Bohemian,XS,Medium
8085,33,Non-binary,Sporty,M,Medium
8086,24,Female,Streetwear,S,High
8087,33,Male,Bohemian,S,High
8088,52,Female,Streetwear,L,Low
8089,33,Male,Streetwear,XS,Medium
8090,57,Male,Formal,XL,Medium
8091,29,Male,Bohemian,M,Medium
8092,52,Female,Bohemian,M,Low
8093,38,Male,Casual,S,Low
8094,60,Male,Streetwear,S,High
8095,53,Female,Sporty,S,Medium
8096,34,Female,Formal,S,Medium
8097,49,Female,Casual,L,Medium
8098,58,Female,Formal,L,Low
8099,23,Male,Sporty,L,Medium
8100,41,Male,Casual,L,Medium
8101,44,Female,Formal,M,Medium
8102,37,Female,Sporty,M,Low
8103,42,Female,Casual,S,High
8104,19,Female,Sporty,L,Medium
8105,26,Female,Casual,S,Low
8106,45,Non-binary,Bohemian,M,Medium
8107,55,Male,Bohemian,S,Medium
8108,20,Male,Formal,M,Medium
8109,37,Female,Streetwear,S,Medium
8110,23,Male,Streetwear,XS,Medium
8111,56,Male,Sporty,M,Low
8112,50,Male,Casual,S,High
8113,18,Male,Bohemian,S,Low
8114,54,Male,Streetwear,M,Low
8115,23,Male,Bohemian,M,Medium
8116,51,Female,Sporty,L,Medium
8117,32,Female,Sporty,M,Low
8118,43,Female,Casual,L,Medium
8119,31,Female,Streetwear,S,Medium
8120,24,Male,Sporty,M,Medium
8121,48,Male,Sporty,M,Low
8122,41,Male,Bohemian,S,Low
8123,48,Female,Formal,S,Medium
8124,46,Female,Streetwear,L,High
8125,59,Male,Casual,L,Low
8126,49,Male,Casual,S,Medium
8127,34,Non-binary,Bohemian,S,High
8128,31,Female,Casual,L,Low
8129,57,Female,Sporty,S,High
8130,53,Male,Streetwear,XL,High
8131,41,Male,Casual,XL,Low
8132,44,Female,Streetwear,L,Low
8133,42,Female,Casual,S,High
8134,49,Female,Formal,XS,Medium
8135,35,Female,Formal,XL,Low
8136,35,Female,Streetwear,M,Medium
8137,54,Female,Formal,M,Low
8138,43,Male,Formal,S,High
8139,26,Male,Sporty,S,Low
8140,52,Female,Casual,L,Medium
8141,25,Male,Formal,XL,Medium
8142,37,Female,Streetwear,L,High
8143,59,Female,Sporty,L,High
8144,39,Non-binary,Formal,S,Medium
8145,36,Male,Streetwear,M,High
8146,47,Male,Casual,S,Medium
8147,45,Female,Formal,S,Medium
8148,52,Female,Streetwear,S,Medium
8149,60,Female,Streetwear,M,High
8150,28,Female,Bohemian,XS,Medium
8151,48,Male,Streetwear,XL,Low
8152,56,Female,Bohemian,XL,Low
8153,53,Female,Casual,S,High
8154,47,Female,Casual,M,High
8155,40,Male,Sporty,L,Medium
8156,36,Male,Bohemian,XL,Medium
8157,29,Female,Streetwear,L,High
8158,32,Non-binary,Sporty,S,Low
8159,48,Female,Sporty,XS,Low
8160,60,Male,Casual,S,Medium
8161,54,Male,Streetwear,M,Low
8162,54,Female,Bohemian,M,Medium
8163,32,Male,Casual,L,Low
8164,46,Female,Sporty,S,Medium
8165,60,Female,Formal,L,Low
8166,43,Female,Sporty,S,Low
8167,19,Male,Formal,M,Low
8168,37,Female,Casual,M,Medium
8169,32,Male,Bohemian,S,Low
8170,21,Male,Streetwear,L,Low
8171,39,Non-binary,Formal,M,Medium
8172,55,Female,Streetwear,L,Low
8173,40,Female,Casual,XL,Low
8174,43,Male,Casual,L,Medium
8175,28,Male,Casual,M,High
8176,45,Male,Bohemian,M,Medium
8177,19,Male,Formal,S,Medium
8178,25,Female,Streetwear,M,High
8179,46,Male,Sporty,XL,Low
8180,28,Female,Casual,XS,Medium
8181,54,Male,Streetwear,L,Medium
8182,35,Male,Streetwear,L,Medium
8183,31,Non-binary,Bohemian,XL,Medium
8184,27,Male,Formal,M,Medium
8185,52,Male,Bohemian,M,High
8186,26,Male,Bohemian,S,High
8187,52,Male,Streetwear,L,Low
8188,28,Female,Formal,S,Low
8189,29,Male,Formal,S,Low
8190,20,Female,Formal,S,Low
8191,56,Female,Casual,M,Medium
8192,31,Female,Formal,M,Medium
8193,45,Male,Streetwear,M,High
8194,28,Female,Casual,XL,Low
8195,56,Male,Sporty,S,Low
8196,42,Female,Bohemian,L,High
8197,38,Female,Formal,L,Medium
8198,27,Male,Sporty,S,Medium
8199,60,Female,Formal,L,Medium
8200,32,Non-binary,Bohemian,XS,Low
8201,36,Female,Streetwear,L,Medium
8202,39,Male,Streetwear,L,Medium
8203,38,Female,Bohemian,L,Low
8204,49,Non-binary,Sporty,S,Low
8205,40,Male,Casual,M,High
8206,30,Female,Casual,L,Medium
